time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1742960700,197,197.94,190.05,191.02,186.63025274398072,178.99644178557656,0,0,0,,,,,,0,0,0,0,,,,5803551,11863781.45
1743047100,191,197.9,190.4,194.61,188.22620219518458,180.41585616870597,0,0,0,,,,,,0,0,0,0,,,,6819085,11763908.8
1743133500,197,205.8,195.61,197.51,190.08296175614765,181.96986924427816,0,0,0,,,,,,0,0,0,0,,,,13958181,11917355.25
1743479100,197.01,213.3,196.15,210.38,194.14236940491813,184.55260840388922,0,0,0,,,,,,0,0,0,0,,,,17676639,12284334.1
1743565500,209.82,210,202.21,206.43,196.5998955239345,186.54146218535385,0,0,0,,,,,,0,0,0,0,,,,13413653,12728275.65
1743651900,204.9,209.4,203.2,206.99,198.6779164191476,188.4004201685035,0,0,0,,,,,,0,0,0,0,,,,8319028,12952864.85
1743738300,206.01,206.99,198.7,200.42,199.02633313531808,189.4931092440941,0,0,0,,,,,,0,0,0,0,,,,9074967,12939543.45
1743997500,186.5,197.21,185.22,195.75,198.37106650825447,190.061917494631,0,0,0,,,,,,0,0,0,0,,,,12234032,12966676.2
1744083900,200.85,202,192.31,192.73,197.24285320660357,190.30447044966454,0,0,0,,,,,,0,0,0,0,,,,10617094,13259936.9
1744170300,193,194.7,190.53,192.03,196.20028256528286,190.4613367724223,0,0,0,,,,,,0,0,0,0,,,,6995117,13322166.95
1744343100,195.1,201.4,193.4,200.12,196.9842260522263,191.33939706583845,0,0,0,,,,,,0,0,0,0,,,,8794778,13580484.75
1744688700,205,205,200.56,201.5,197.88738084178104,192.2630882416713,0,0,0,,,,,,0,0,0,0,,,,7415929,13787718.85
1744775100,202,204.7,199.5,200.22,198.35390467342484,192.98644385606482,0,0,0,,,,,,0,0,0,0,,,,6538524,13835279.4
1744861500,200.58,204.32,198.25,200.7,198.82312373873987,193.6876762327862,0,0,0,,,,,,0,0,0,0,,,,6981177,13996438
1745207100,203.5,207.6,201.75,204.1,199.8784989909919,194.63425112071474,0,0,0,,,,,,0,0,0,0,,,,14179951,14204605.75
1745293500,205.9,208.5,203.1,205.04,200.91079919279352,195.58022829155885,0,0,0,,,,,,0,0,0,0,,,,12623624,14048730.6
1745379900,207,207.74,197.6,199.88,200.7046393542348,195.97111662868986,0,0,0,,,,,,0,0,0,0,,,,14254202,14246233.5
1745466300,200.3,202.38,199.11,200.38,200.63971148338786,196.37192420789987,0,0,0,,,,,,0,0,0,0,,,,6744294,10806822.5
