time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1765518300,25990.8,26019.35,25989.25,26012.95,25973.537154727048,25935.364219592197,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5600663,8408096.7
1765519200,26013,26020.95,26005.5,26014.85,25981.799723781638,25942.59019962927,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6521475,8477928
1765520100,26014.65,26033.6,26008.75,26028.85,25991.20977902531,25950.431999662975,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6858548,8525525.7
1765521000,26028.3,26037.85,25998.95,26013.65,25995.69782322025,25956.179090602705,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,8698490,8742480.7
1765521900,26014.2,26029.5,26007.55,26023.65,26001.288258576198,25962.312809638825,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4154558,8671847.45
1765522800,26023.05,26037.85,26015.55,26016.2,26004.27060686096,25967.211645126205,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6302576,8723796.5
1765523700,26016.75,26024.9,26011.85,26022.25,26007.86648548877,25972.215131932913,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6608949,8766922.6
1765524600,26022.4,26035.05,26009.05,26034.05,26013.103188391015,25977.836483575375,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6042310,8655778.3
1765525500,26034.7,26035.8,26015.3,26015.4,26013.562550712813,25981.251348704885,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6334073,8613715.1
1765526400,26015.1,26027.7,26008.95,26021.8,26015.21004057025,25984.937589731715,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5368435,8369561.3
1765527300,26023.1,26033.55,26018.05,26025,26017.1680324562,25988.57962702883,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6699282,8000400.7
1765528200,26025.8,26056.3,26024.2,26043.05,26022.34442596496,25993.53147911712,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,8244655,7412134.1
1765529100,26042.9,26045.5,26026.95,26033.7,26024.615540771967,25997.183162833746,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6132884,6780197.05
1765530000,26034.1,26039.5,26018.7,26028.1,26025.312432617575,25999.993784394315,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7996497,6637187.55
1765530900,26026.95,26031.2,26015.8,26028.5,26025.94994609406,26002.585258540286,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,7801079,6605211.2
1765531800,26026.95,26057.6,26026.95,26054.1,26031.579956875248,26007.268416854804,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,22120569,7400141.8
1765532700,26053.95,26054.5,26037.15,26037.15,26032.6939655002,26009.984924413457,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,22558486,8163688.35
1765770300,25959.5,26007.2,25913.65,25918.6,26009.87517240016,26001.677204012234,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,19770887,8831458.1
1765771200,25918.75,25936.9,25910.25,25917.15,25991.33013792013,25993.992912738395,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,9894539,9008426.6
1765772100,25916.8,25953,25904.75,25951.6,25983.384110336105,25990.13901158036,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6084390,8989667.25
