id,stage,parent,entry_fill,min_candle_pos,green_only,rel_vol,min_rr,early_pct,be_arm_r,trail_pct,sizing,rotation,passes,train_total_return_pct,val_total_return_pct,train_cagr,val_cagr,train_max_drawdown_pct,val_max_drawdown_pct,train_win_rate,val_win_rate,train_profit_factor,val_profit_factor,train_num_trades,val_num_trades,train_avg_holding_days,val_avg_holding_days,train_n_target_hit,val_n_target_hit,train_n_stop_hit,val_n_stop_hit
A039,A,,next_open,,True,gt_prev,1.5,,,,fixed2L,none,False,-40.78096096515732,-3.0960877498166672,-13.947061194808597,-2.0743902695452343,43.16735304570417,15.696387577857804,0.19117647058823528,0.4,0.21955831926861283,0.9114210037368254,68,55,34.86764705882353,76.14545454545454,10,19,53,27
A040,A,,close,,True,gt_1_2x20d,,,,,fixed2L,none,False,-35.19501184696876,1.4594675914792798,-11.694247416928283,0.970404426345417,50.38822671243278,23.905990113429414,0.4469026548672566,0.5368421052631579,0.7087735040582535,1.0283837718019206,226,95,33.83185840707964,52.54736842105263,99,48,121,38
A041,A,,next_open,,True,gt_1_2x20d,,,,,fixed2L,none,False,-35.721828548063094,-17.901687307429526,-11.900654259082666,-12.319601559968874,53.89641923843147,26.074901998661566,0.4576271186440678,0.4189189189189189,0.7091087494245463,0.63679724562695,236,74,31.60169491525424,60.45945945945946,105,31,125,35
A042,A,,close,,True,gt_1_2x20d,0.75,,,,fixed2L,none,False,-42.83290272606949,-0.8230460551822305,-14.812690060744526,-0.5493278221675002,54.401650664845256,23.083447068123316,0.37305699481865284,0.4457831325301205,0.6183298855412462,0.9799543978092806,193,83,37.84974093264249,60.63855421686747,68,36,120,37
A043,A,,next_open,,True,gt_1_2x20d,0.75,,,,fixed2L,none,False,-20.71787529287762,-11.950930835154905,-6.43918162664715,-8.133271327942937,44.22903300746469,24.18536909795587,0.4252336448598131,0.375,0.8067821056911959,0.7330870915530483,214,64,35.88317757009346,70.6875,87,23,120,33
A044,A,,close,,True,gt_1_2x20d,1.0,,,,fixed2L,none,False,-30.6698022798343,7.783956164545325,-9.968769187355853,5.1230121108314375,43.59054281713096,22.18430469281937,0.3829787234042553,0.5074626865671642,0.7097458470628817,1.20839777475532,188,67,37.78191489361702,75.05970149253731,69,31,113,26
A045,A,,next_open,,True,gt_1_2x20d,1.0,,,,fixed2L,none,False,-20.755612485847806,-6.6493219495404094,-6.451951390351052,-4.482518698164506,42.5388690898869,22.748370044890713,0.4020100502512563,0.41379310344827586,0.8001191340965366,0.8414855265808251,199,58,35.72361809045226,80.6896551724138,75,23,117,26
A046,A,,close,,True,gt_1_2x20d,1.5,,,,fixed2L,none,False,-43.43943921138313,2.7208788970854547,-15.072799892869904,1.8053758276437293,47.75787725190639,14.348993447695445,0.2191780821917808,0.43859649122807015,0.22251291605267545,1.073786324528987,73,57,34.863013698630134,79.2280701754386,11,22,57,25
A047,A,,next_open,,True,gt_1_2x20d,1.5,,,,fixed2L,none,False,-43.29808903135676,0.39842934959513077,-15.01200549636945,0.26538286511506026,47.65246693609822,13.908263039584384,0.21621621621621623,0.3888888888888889,0.21885284826208443,1.0084460165837197,74,54,33.5945945945946,84.01851851851852,11,19,58,25
A048,A,,close,0.5,False,,,,,,fixed2L,none,False,-45.34785916504025,-8.904626040229724,-15.904419511272906,-6.026866605509362,55.354524038333295,24.63365611485745,0.40625,0.4948453608247423,0.6357056271100676,0.8367923337666695,224,97,32.14732142857143,50.670103092783506,91,47,128,41
A049,A,,next_open,0.5,False,,,,,,fixed2L,none,False,-38.30168117695326,-17.907180848764792,-12.929243329603057,-12.323512086094713,54.60692984970369,24.775507521619193,0.45064377682403434,0.42857142857142855,0.6869115978731632,0.6422639980146966,233,70,31.30472103004292,65.27142857142857,101,30,126,32
A050,A,,close,0.5,False,,0.75,,,,fixed2L,none,False,-35.50631766895742,-4.542564383311287,-11.816071757179426,-3.051094064487947,50.55369478984033,24.44861852634155,0.39361702127659576,0.45121951219512196,0.662572696930546,0.9083064144551297,188,82,39.06382978723404,61.0,69,35,113,38
A051,A,,next_open,0.5,False,,0.75,,,,fixed2L,none,False,-25.998455980585376,-6.679660589731462,-8.269887259351217,-4.503210327990336,43.536208934062174,23.117139335580625,0.40487804878048783,0.43548387096774194,0.7527428949882713,0.8445749860545165,205,62,36.97073170731707,76.2258064516129,79,26,119,27
A052,A,,close,0.5,False,,1.0,,,,fixed2L,none,False,-26.405568484874653,13.243389130173178,-8.414851323393691,8.642652074106483,41.41918501864081,19.75176232660356,0.3898305084745763,0.5217391304347826,0.7267623076584796,1.3613000751137008,177,69,39.85875706214689,76.08695652173913,64,33,106,26
A053,A,,next_open,0.5,False,,1.0,,,,fixed2L,none,False,-20.070219324056016,-4.529778914982474,-6.2206961230410585,-3.0424394095473484,40.365098276031674,22.666629149384494,0.39893617021276595,0.4406779661016949,0.7945164471017448,0.8896410403728707,188,59,36.962765957446805,83.38983050847457,70,25,111,25
A054,A,,close,0.5,False,,1.5,,,,fixed2L,none,False,-42.00294763791681,-0.6566498031252088,-14.45993915607745,-0.4381472920767626,46.31245145934337,16.61542663834763,0.21739130434782608,0.3898305084745763,0.22115129490068103,0.9797884923469666,69,59,34.7536231884058,73.33898305084746,10,22,54,28
A055,A,,next_open,0.5,False,,1.5,,,,fixed2L,none,False,-42.715394278642464,1.4948619668900376,-14.762525094992773,0.9938802142244629,45.08831534964904,15.845540474739659,0.2,0.39655172413793105,0.20451976180900694,1.0392760675593977,70,58,33.042857142857144,76.60344827586206,10,21,55,27
A056,A,,close,0.5,False,gt_prev,,,,,fixed2L,none,False,-35.00673487579855,-2.9429394771236406,-11.620770814332104,-1.971265649520204,49.957752031797824,21.67405031308753,0.46153846153846156,0.5104166666666666,0.7035385417130186,0.943844731274694,221,96,34.11764705882353,51.3125,99,48,116,39
A057,A,,next_open,0.5,False,gt_prev,,,,,fixed2L,none,False,-23.632912992681142,-16.962565055305824,-7.438635586979037,-11.652372241031205,45.580311455555155,24.382041005193823,0.4789915966386555,0.43548387096774194,0.8007164877727202,0.6621805364347195,238,62,31.462184873949578,74.45161290322581,110,26,121,28
A058,A,,close,0.5,False,gt_prev,0.75,,,,fixed2L,none,False,-39.06516300336889,-3.2660553883392285,-13.239516750361846,-2.1889041089459105,51.69259751379018,23.09921881969333,0.40414507772020725,0.4430379746835443,0.6479105018218916,0.9334643054067014,193,79,36.880829015544045,62.56962025316456,74,34,114,36
A059,A,,next_open,0.5,False,gt_prev,0.75,,,,fixed2L,none,False,-26.578349871502382,-14.293054119095016,-8.476548009193586,-9.769326476829365,45.174252817985334,25.204519351830424,0.4215686274509804,0.4032258064516129,0.7462908148983114,0.7061144313234761,204,62,36.19607843137255,73.95161290322581,81,24,116,30
A060,A,,close,0.5,False,gt_prev,1.0,,,,fixed2L,none,False,-31.95133076805957,9.654934195625998,-10.449059593655674,6.335766366110263,45.39367764464408,20.225024097341972,0.37572254335260113,0.5285714285714286,0.6790998909680417,1.2438516702324294,173,70,38.179190751445084,72.98571428571428,63,34,104,26
A061,A,,next_open,0.5,False,gt_prev,1.0,,,,fixed2L,none,False,-24.464051524455044,-7.420990227067481,-7.728577333657183,-5.009513224039697,42.52079460711844,22.974132751093514,0.4011299435028249,0.42857142857142855,0.7408078934616484,0.817290534042854,177,49,36.954802259887,97.18367346938776,66,20,104,20
A062,A,,close,0.5,False,gt_prev,1.5,,,,fixed2L,none,False,-37.2786837264777,-4.678162528657726,-12.51776904985965,-3.142906072180207,40.25832539237352,18.978065209495355,0.23076923076923078,0.3888888888888889,0.2564326903575454,0.8733318831944289,65,54,34.44615384615385,77.51851851851852,10,20,49,27
A063,A,,next_open,0.5,False,gt_prev,1.5,,,,fixed2L,none,False,-36.39094777899396,-2.1109813221247498,-12.164562223855512,-1.411999428389965,39.26927788219718,17.16770363426293,0.2153846153846154,0.40384615384615385,0.2532107559420492,0.9359607891942626,65,52,33.246153846153845,81.5576923076923,10,19,49,25
A064,A,,close,0.5,False,gt_1_2x20d,,,,,fixed2L,none,False,-45.34785916504025,-8.904626040229724,-15.904419511272906,-6.026866605509362,55.354524038333295,24.63365611485745,0.40625,0.4948453608247423,0.6357056271100676,0.8367923337666695,224,97,32.14732142857143,50.670103092783506,91,47,128,41
A065,A,,next_open,0.5,False,gt_1_2x20d,,,,,fixed2L,none,False,-38.30168117695326,-17.907180848764792,-12.929243329603057,-12.323512086094713,54.60692984970369,24.775507521619193,0.45064377682403434,0.42857142857142855,0.6869115978731632,0.6422639980146966,233,70,31.30472103004292,65.27142857142857,101,30,126,32
A066,A,,close,0.5,False,gt_1_2x20d,0.75,,,,fixed2L,none,False,-35.50631766895742,-4.542564383311287,-11.816071757179426,-3.051094064487947,50.55369478984033,24.44861852634155,0.39361702127659576,0.45121951219512196,0.662572696930546,0.9083064144551297,188,82,39.06382978723404,61.0,69,35,113,38
A067,A,,next_open,0.5,False,gt_1_2x20d,0.75,,,,fixed2L,none,False,-25.998455980585376,-6.679660589731462,-8.269887259351217,-4.503210327990336,43.536208934062174,23.117139335580625,0.40487804878048783,0.43548387096774194,0.7527428949882713,0.8445749860545165,205,62,36.97073170731707,76.2258064516129,79,26,119,27
A068,A,,close,0.5,False,gt_1_2x20d,1.0,,,,fixed2L,none,False,-26.405568484874653,13.243389130173178,-8.414851323393691,8.642652074106483,41.41918501864081,19.75176232660356,0.3898305084745763,0.5217391304347826,0.7267623076584796,1.3613000751137008,177,69,39.85875706214689,76.08695652173913,64,33,106,26
A069,A,,next_open,0.5,False,gt_1_2x20d,1.0,,,,fixed2L,none,False,-20.070219324056016,-4.529778914982474,-6.2206961230410585,-3.0424394095473484,40.365098276031674,22.666629149384494,0.39893617021276595,0.4406779661016949,0.7945164471017448,0.8896410403728707,188,59,36.962765957446805,83.38983050847457,70,25,111,25
A070,A,,close,0.5,False,gt_1_2x20d,1.5,,,,fixed2L,none,False,-42.00294763791681,-0.6566498031252088,-14.45993915607745,-0.4381472920767626,46.31245145934337,16.61542663834763,0.21739130434782608,0.3898305084745763,0.22115129490068103,0.9797884923469666,69,59,34.7536231884058,73.33898305084746,10,22,54,28
A071,A,,next_open,0.5,False,gt_1_2x20d,1.5,,,,fixed2L,none,False,-42.715394278642464,1.4948619668900376,-14.762525094992773,0.9938802142244629,45.08831534964904,15.845540474739659,0.2,0.39655172413793105,0.20451976180900694,1.0392760675593977,70,58,33.042857142857144,76.60344827586206,10,21,55,27
A072,A,,close,0.5,True,,,,,,fixed2L,none,False,-38.8251741361756,-8.904626040229724,-13.141689666556633,-6.026866605509362,50.95109350238908,24.63365611485745,0.4266666666666667,0.4948453608247423,0.6814959897955083,0.8367923337666695,225,97,34.71111111111111,50.670103092783506,96,47,124,41
A073,A,,next_open,0.5,True,,,,,,fixed2L,none,False,-36.088112541591634,-19.04113880849102,-12.044876596184984,-13.132589178272857,53.064546527361486,25.814592461010538,0.4525862068965517,0.4090909090909091,0.7003268737450621,0.5963320165006432,232,66,31.771551724137932,68.06060606060606,102,27,124,31
A074,A,,close,0.5,True,,0.75,,,,fixed2L,none,False,-35.50631766895742,-4.542564383311287,-11.816071757179426,-3.051094064487947,50.55369478984033,24.44861852634155,0.39361702127659576,0.45121951219512196,0.662572696930546,0.9083064144551297,188,82,39.06382978723404,61.0,69,35,113,38
A075,A,,next_open,0.5,True,,0.75,,,,fixed2L,none,False,-25.998455980585376,-11.879624978457603,-8.269887259351217,-8.083690962580148,43.536208934062174,23.867516129151138,0.40487804878048783,0.3728813559322034,0.7527428949882713,0.71950591447145,205,59,36.97073170731707,77.44067796610169,79,21,119,30
A076,A,,close,0.5,True,,1.0,,,,fixed2L,none,False,-26.405568484874653,15.521870007266081,-8.414851323393691,10.09475036333598,41.41918501864081,18.675083161253617,0.3898305084745763,0.5142857142857142,0.7267623076584796,1.4427150752800109,177,70,39.85875706214689,75.12857142857143,64,34,106,26
A077,A,,next_open,0.5,True,,1.0,,,,fixed2L,none,False,-20.070219324056016,-4.900652332588518,-6.2206961230410585,-3.2936458862611206,40.365098276031674,23.39112492970242,0.39893617021276595,0.43859649122807015,0.7945164471017448,0.877152021520718,188,57,36.962765957446805,83.47368421052632,70,24,111,24
A078,A,,close,0.5,True,,1.5,,,,fixed2L,none,False,-42.392340626949235,4.214798306262257,-14.624989053420222,2.7898427675294935,46.71788242401397,15.531717387931455,0.208955223880597,0.4166666666666667,0.20155768336973595,1.1164412144297997,67,60,35.61194029850746,72.56666666666666,9,24,53,27
A079,A,,next_open,0.5,True,,1.5,,,,fixed2L,none,False,-40.523547004327924,3.613079315169765,-13.839986929157888,2.3938901818109315,44.897718778574685,15.572045554735855,0.208955223880597,0.41379310344827586,0.2047037933647742,1.1024161496869445,67,58,34.223880597014926,76.96551724137932,9,22,53,26
A080,A,,close,0.5,True,gt_prev,,,,,fixed2L,none,False,-34.09955627423628,1.2423261871336466,-11.268849787437663,0.8263226921661593,48.95792643812036,20.97254388570356,0.4622222222222222,0.53125,0.7151788545086554,1.0222425958712247,225,96,33.72888888888889,51.40625,102,48,117,38
A081,A,,next_open,0.5,True,gt_prev,,,,,fixed2L,none,False,-23.675971152976572,-16.962565055305824,-7.453600946067129,-11.652372241031205,45.596553290021546,24.382041005193823,0.4767932489451477,0.43548387096774194,0.7996672556615033,0.6621805364347195,237,62,31.49789029535865,74.45161290322581,109,26,121,28
A082,A,,close,0.5,True,gt_prev,0.75,,,,fixed2L,none,False,-39.06516300336889,-6.428651727314827,-13.239516750361846,-4.3320840938825045,51.69259751379018,22.968426376075726,0.40414507772020725,0.44871794871794873,0.6479105018218916,0.8717454919400346,193,78,36.880829015544045,62.8974358974359,74,33,114,36
A083,A,,next_open,0.5,True,gt_prev,0.75,,,,fixed2L,none,False,-26.578349871502382,-13.67858094833826,-8.476548009193586,-9.338668069409161,45.174252817985334,25.204519351830424,0.4215686274509804,0.40625,0.7462908148983114,0.7196540159507239,204,64,36.19607843137255,71.96875,81,25,116,31
A084,A,,close,0.5,True,gt_prev,1.0,,,,fixed2L,none,False,-31.95133076805957,10.352611342960971,-10.449059593655674,6.786225776474231,45.39367764464408,18.900429903545152,0.37572254335260113,0.5373134328358209,0.6790998909680417,1.272874175859622,173,67,38.179190751445084,76.85074626865672,63,33,104,24
A085,A,,next_open,0.5,True,gt_prev,1.0,,,,fixed2L,none,False,-24.464051524455044,-6.159382747559238,-7.728577333657183,-4.148679063124916,42.52079460711844,22.974132751093514,0.4011299435028249,0.4375,0.7408078934616484,0.8431508158658648,177,48,36.954802259887,99.6875,66,20,104,19
A086,A,,close,0.5,True,gt_prev,1.5,,,,fixed2L,none,False,-38.53118553861601,-3.6555797799067036,-13.02222294321892,-2.451595339906465,41.42089806081166,17.950628099422282,0.20634920634920634,0.39215686274509803,0.2317012949339398,0.8923273495132945,63,51,34.714285714285715,82.88235294117646,9,19,49,25
A087,A,,next_open,0.5,True,gt_prev,1.5,,,,fixed2L,none,False,-37.56146148038425,-2.0098451111036364,-12.63102741562202,-1.3441210216818766,40.42457372231239,16.995182688813664,0.203125,0.40384615384615385,0.22923181551232627,0.9385976870933801,64,52,33.171875,81.92307692307692,9,19,49,25
A088,A,,close,0.5,True,gt_1_2x20d,,,,,fixed2L,none,False,-38.8251741361756,-8.904626040229724,-13.141689666556633,-6.026866605509362,50.95109350238908,24.63365611485745,0.4266666666666667,0.4948453608247423,0.6814959897955083,0.8367923337666695,225,97,34.71111111111111,50.670103092783506,96,47,124,41
A089,A,,next_open,0.5,True,gt_1_2x20d,,,,,fixed2L,none,False,-36.088112541591634,-19.04113880849102,-12.044876596184984,-13.132589178272857,53.064546527361486,25.814592461010538,0.4525862068965517,0.4090909090909091,0.7003268737450621,0.5963320165006432,232,66,31.771551724137932,68.06060606060606,102,27,124,31
A090,A,,close,0.5,True,gt_1_2x20d,0.75,,,,fixed2L,none,False,-35.50631766895742,-4.542564383311287,-11.816071757179426,-3.051094064487947,50.55369478984033,24.44861852634155,0.39361702127659576,0.45121951219512196,0.662572696930546,0.9083064144551297,188,82,39.06382978723404,61.0,69,35,113,38
A091,A,,next_open,0.5,True,gt_1_2x20d,0.75,,,,fixed2L,none,False,-25.998455980585376,-11.879624978457603,-8.269887259351217,-8.083690962580148,43.536208934062174,23.867516129151138,0.40487804878048783,0.3728813559322034,0.7527428949882713,0.71950591447145,205,59,36.97073170731707,77.44067796610169,79,21,119,30
A092,A,,close,0.5,True,gt_1_2x20d,1.0,,,,fixed2L,none,False,-26.405568484874653,15.521870007266081,-8.414851323393691,10.09475036333598,41.41918501864081,18.675083161253617,0.3898305084745763,0.5142857142857142,0.7267623076584796,1.4427150752800109,177,70,39.85875706214689,75.12857142857143,64,34,106,26
A093,A,,next_open,0.5,True,gt_1_2x20d,1.0,,,,fixed2L,none,False,-20.070219324056016,-4.900652332588518,-6.2206961230410585,-3.2936458862611206,40.365098276031674,23.39112492970242,0.39893617021276595,0.43859649122807015,0.7945164471017448,0.877152021520718,188,57,36.962765957446805,83.47368421052632,70,24,111,24
A094,A,,close,0.5,True,gt_1_2x20d,1.5,,,,fixed2L,none,False,-42.392340626949235,4.214798306262257,-14.624989053420222,2.7898427675294935,46.71788242401397,15.531717387931455,0.208955223880597,0.4166666666666667,0.20155768336973595,1.1164412144297997,67,60,35.61194029850746,72.56666666666666,9,24,53,27
A095,A,,next_open,0.5,True,gt_1_2x20d,1.5,,,,fixed2L,none,False,-40.523547004327924,3.613079315169765,-13.839986929157888,2.3938901818109315,44.897718778574685,15.572045554735855,0.208955223880597,0.41379310344827586,0.2047037933647742,1.1024161496869445,67,58,34.223880597014926,76.96551724137932,9,22,53,26
A096,A,,close,0.6,False,,,,,,fixed2L,none,False,-40.45423323397127,-3.467622881641985,-13.81121158100168,-2.3247950155515618,50.82772889331583,24.121482041105946,0.42920353982300885,0.5164835164835165,0.6710309990669533,0.9244771160172763,226,91,33.6283185840708,54.53846153846154,97,46,124,36
A097,A,,next_open,0.6,False,,,,,,fixed2L,none,False,-34.919259095677816,-14.010125321139189,-11.586684337703169,-9.570906117076316,51.62174325281639,21.51426613350517,0.45064377682403434,0.45121951219512196,0.7096952685778801,0.7240067893629601,233,82,31.84978540772532,58.19512195121951,102,39,125,35
A098,A,,close,0.6,False,,0.75,,,,fixed2L,none,False,-21.505665952492713,-1.2748188411245254,-6.706664198195444,-0.8515018278818398,43.05888239372823,21.72830889252404,0.4228855721393035,0.4457831325301205,0.7957415349842468,0.9705732652811538,201,83,38.07960199004975,60.59036144578313,79,35,115,38
A099,A,,next_open,0.6,False,,0.75,,,,fixed2L,none,False,-25.937628501898445,-11.64470449497621,-8.24827677596347,-7.920440686289954,42.621782204989,20.703841068081207,0.3969849246231156,0.4,0.7453996439297036,0.7382530735854689,199,65,38.0,74.36923076923077,75,26,117,30
A100,A,,close,0.6,False,,1.0,,,,fixed2L,none,False,-34.209866401244305,2.409359570336278,-11.311457026872162,1.5994899774299132,46.323982004929604,20.01602855362861,0.37222222222222223,0.4507042253521127,0.670560984844795,1.0571676846438143,180,71,37.35,71.59154929577464,63,30,111,31
A101,A,,next_open,0.6,False,,1.0,,,,fixed2L,none,False,-20.862290160370723,-7.068680958444418,-6.488073173410114,-4.768730059451776,40.475775163537975,19.54990765527699,0.3867403314917127,0.4153846153846154,0.7807564436347111,0.8325842667913831,181,65,36.91160220994475,74.6,66,26,108,30
A102,A,,close,0.6,False,,1.5,,,,fixed2L,none,False,-43.1271602932902,2.3777036438108246,-14.938633658844713,1.5785566165789522,46.00684190266993,14.036271664763975,0.21212121212121213,0.39285714285714285,0.19319073712833448,1.0685797201460698,66,56,35.15151515151515,73.10714285714286,9,20,52,26
A103,A,,next_open,0.6,False,,1.5,,,,fixed2L,none,False,-38.46976536814937,0.08625959169035191,-12.997315418377042,0.05748501094628988,43.34591867318822,13.316094096767273,0.2153846153846154,0.38461538461538464,0.2197177552007585,0.9994064958452012,65,52,35.676923076923075,84.13461538461539,9,18,51,24
A104,A,,close,0.6,False,gt_prev,,,,,fixed2L,none,False,-31.576551357294647,-2.203675328989252,-10.30793724256588,-1.4742323230233056,48.656532897243665,20.30043887557759,0.4533898305084746,0.5111111111111111,0.7444578459463028,0.9538747335858682,236,90,31.822033898305083,55.74444444444445,108,45,122,35
A105,A,,next_open,0.6,False,gt_prev,,,,,fixed2L,none,False,-17.70238523350417,-6.890316122119133,-5.432499747951458,-4.646944025368082,44.793124473562884,21.40737581594038,0.4769874476987448,0.463768115942029,0.8433172633486267,0.8379352189763665,239,69,31.89121338912134,71.14492753623189,108,32,123,28
A106,A,,close,0.6,False,gt_prev,0.75,,,,fixed2L,none,False,-29.165726694206285,-5.058047610959826,-9.413083514710262,-3.400354324170507,43.342842799167386,23.555214508710094,0.4166666666666667,0.4375,0.7265699391686841,0.8936353686322347,192,80,38.666666666666664,61.275,76,33,110,38
A107,A,,next_open,0.6,False,gt_prev,0.75,,,,fixed2L,none,False,-21.073419344450507,-8.516917851439077,-6.559665464267583,-5.760478829247207,45.12676891431326,22.475645238112897,0.4213197969543147,0.42028985507246375,0.7908091593485359,0.8191625451904888,197,69,37.14720812182741,69.82608695652173,78,28,112,32
A108,A,,close,0.6,False,gt_prev,1.0,,,,fixed2L,none,False,-19.922576121055123,0.08182732330759279,-6.171065841952672,0.05453166687430233,41.806980961060006,21.876406017067666,0.39644970414201186,0.45454545454545453,0.7832469114016308,0.9994968429019006,169,77,38.3905325443787,64.81818181818181,63,33,99,34
A109,A,,next_open,0.6,False,gt_prev,1.0,,,,fixed2L,none,False,-16.369793872962855,-4.95959993970263,-4.996003828060214,-3.3336033777760954,40.324637005487716,20.243226445127814,0.40229885057471265,0.423728813559322,0.818778238769575,0.8750811478648959,174,59,36.46551724137931,81.2542372881356,65,24,101,26
A110,A,,close,0.6,False,gt_prev,1.5,,,,fixed2L,none,False,-34.76972164569558,-4.734157463714517,-11.5284900471482,-3.1808323296035446,38.06132849622811,17.801915595116576,0.24193548387096775,0.375,0.26991771937241477,0.8507930359694541,62,48,35.645161290322584,86.97916666666667,10,16,46,24
A111,A,,next_open,0.6,False,gt_prev,1.5,,,,fixed2L,none,False,-34.072459393058764,3.95406928951596,-11.258391412730706,2.618367622721096,37.247481186483675,14.02789375129315,0.22580645161290322,0.42857142857142855,0.26583698960178354,1.1410735742178968,62,49,34.46774193548387,86.28571428571429,10,18,46,22
A112,A,,close,0.6,False,gt_1_2x20d,,,,,fixed2L,none,False,-40.45423323397127,-3.467622881641985,-13.81121158100168,-2.3247950155515618,50.82772889331583,24.121482041105946,0.42920353982300885,0.5164835164835165,0.6710309990669533,0.9244771160172763,226,91,33.6283185840708,54.53846153846154,97,46,124,36
A113,A,,next_open,0.6,False,gt_1_2x20d,,,,,fixed2L,none,False,-34.919259095677816,-14.010125321139189,-11.586684337703169,-9.570906117076316,51.62174325281639,21.51426613350517,0.45064377682403434,0.45121951219512196,0.7096952685778801,0.7240067893629601,233,82,31.84978540772532,58.19512195121951,102,39,125,35
A114,A,,close,0.6,False,gt_1_2x20d,0.75,,,,fixed2L,none,False,-21.505665952492713,-1.2748188411245254,-6.706664198195444,-0.8515018278818398,43.05888239372823,21.72830889252404,0.4228855721393035,0.4457831325301205,0.7957415349842468,0.9705732652811538,201,83,38.07960199004975,60.59036144578313,79,35,115,38
A115,A,,next_open,0.6,False,gt_1_2x20d,0.75,,,,fixed2L,none,False,-25.937628501898445,-11.64470449497621,-8.24827677596347,-7.920440686289954,42.621782204989,20.703841068081207,0.3969849246231156,0.4,0.7453996439297036,0.7382530735854689,199,65,38.0,74.36923076923077,75,26,117,30
A116,A,,close,0.6,False,gt_1_2x20d,1.0,,,,fixed2L,none,False,-34.209866401244305,2.409359570336278,-11.311457026872162,1.5994899774299132,46.323982004929604,20.01602855362861,0.37222222222222223,0.4507042253521127,0.670560984844795,1.0571676846438143,180,71,37.35,71.59154929577464,63,30,111,31
A117,A,,next_open,0.6,False,gt_1_2x20d,1.0,,,,fixed2L,none,False,-20.862290160370723,-7.068680958444418,-6.488073173410114,-4.768730059451776,40.475775163537975,19.54990765527699,0.3867403314917127,0.4153846153846154,0.7807564436347111,0.8325842667913831,181,65,36.91160220994475,74.6,66,26,108,30
A118,A,,close,0.6,False,gt_1_2x20d,1.5,,,,fixed2L,none,False,-43.1271602932902,2.3777036438108246,-14.938633658844713,1.5785566165789522,46.00684190266993,14.036271664763975,0.21212121212121213,0.39285714285714285,0.19319073712833448,1.0685797201460698,66,56,35.15151515151515,73.10714285714286,9,20,52,26
A119,A,,next_open,0.6,False,gt_1_2x20d,1.5,,,,fixed2L,none,False,-38.46976536814937,0.08625959169035191,-12.997315418377042,0.05748501094628988,43.34591867318822,13.316094096767273,0.2153846153846154,0.38461538461538464,0.2197177552007585,0.9994064958452012,65,52,35.676923076923075,84.13461538461539,9,18,51,24
A120,A,,close,0.6,True,,,,,,fixed2L,none,False,-36.32380895795107,-3.345765779531329,-12.137992812461807,-2.242631224221836,49.89823478038447,24.019121127984967,0.4391304347826087,0.5222222222222223,0.7043980461767287,0.9268717556328648,230,90,33.51304347826087,55.13333333333333,100,45,124,36
A121,A,,next_open,0.6,True,,,,,,fixed2L,none,False,-30.25170384486593,-11.936321433472585,-9.813445315072089,-8.123112033112035,50.271132682626565,23.39395743028026,0.452991452991453,0.42028985507246375,0.7475630461636138,0.738464691445815,234,69,32.23076923076923,68.72463768115942,103,29,125,31
A122,A,,close,0.6,True,,0.75,,,,fixed2L,none,False,-25.156933946913618,-1.2748188411245254,-7.972032964622278,-0.8515018278818398,43.05888239372823,21.72830889252404,0.41414141414141414,0.4457831325301205,0.7623788766369206,0.9705732652811538,198,83,38.621212121212125,60.59036144578313,77,35,114,38
A123,A,,next_open,0.6,True,,0.75,,,,fixed2L,none,False,-25.937628501898445,-11.64470449497621,-8.24827677596347,-7.920440686289954,42.621782204989,20.703841068081207,0.3969849246231156,0.4,0.7453996439297036,0.7382530735854689,199,65,38.0,74.36923076923077,75,26,117,30
A124,A,,close,0.6,True,,1.0,,,,fixed2L,none,False,-34.209866401244305,2.409359570336278,-11.311457026872162,1.5994899774299132,46.323982004929604,20.01602855362861,0.37222222222222223,0.4507042253521127,0.670560984844795,1.0571676846438143,180,71,37.35,71.59154929577464,63,30,111,31
A125,A,,next_open,0.6,True,,1.0,,,,fixed2L,none,False,-21.055031140817427,-7.068680958444418,-6.553424738281022,-4.768730059451776,40.475775163537975,19.54990765527699,0.3901098901098901,0.4153846153846154,0.7797661271470844,0.8325842667913831,182,65,36.675824175824175,74.6,66,26,109,30
A126,A,,close,0.6,True,,1.5,,,,fixed2L,none,False,-40.8141830594321,3.013174015505471,-13.960904476873138,1.998366964574827,45.16734979671214,13.618959710876682,0.20634920634920634,0.39285714285714285,0.193164812150193,1.0894709428499798,63,56,36.682539682539684,72.73214285714286,8,20,50,26
A127,A,,next_open,0.6,True,,1.5,,,,fixed2L,none,False,-37.68953055886022,1.440359383540235,-12.68244214327231,0.9577295193656132,42.08833341127165,12.230936283014971,0.2153846153846154,0.38461538461538464,0.23468908041634737,1.044185350589845,65,52,35.53846153846154,83.57692307692308,9,18,50,24
A128,A,,close,0.6,True,gt_prev,,,,,fixed2L,none,False,-32.37478602539667,-3.8492265157838768,-10.60917940571352,-2.582320477382183,48.10829237194139,20.100973441439844,0.44871794871794873,0.5057471264367817,0.7378251551884538,0.9211072969022721,234,87,32.02136752136752,56.264367816091955,106,42,122,36
A129,A,,next_open,0.6,True,gt_prev,,,,,fixed2L,none,False,-14.597897764054068,-10.456268998720997,-4.423230221676667,-7.096783309281163,44.23466922795788,19.67127929528,0.48132780082987553,0.4426229508196721,0.8713945760752658,0.7437211802321942,241,61,31.66804979253112,79.42622950819673,110,27,123,25
