time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL
1750995900,1449.9,1453,1415.9,1422.2,1450.229043492036,1444.569036664555,0,0,0
1751255100,1427.2,1430,1382,1384.2,1437.0232347936287,1439.0809424223226,0,0,0
1751341500,1393.2,1396.3,1363.6,1391.5,1427.918587834903,1434.7554022021113,0,0,0
1751427900,1390,1407,1380,1398.8,1422.0948702679225,1431.4867292746467,0,0,0
1751514300,1399,1406.3,1365.9,1368.9,1411.455896214338,1425.7970266133152,0,0,0
1751600700,1371,1382,1354.3,1368.1,1402.7847169714705,1420.551842375741,0,0,0
1751859900,1366,1384.4,1359,1377.3,1397.6877735771764,1416.619856705219,0,0,0
1751946300,1385,1389.3,1352,1374.9,1393.130218861741,1412.8271424592901,0,0,0
1752032700,1370,1397.3,1360.7,1390.1,1392.5241750893929,1410.7610385993546,0,0,0
1752119100,1386,1413.9,1383,1411.8,1396.3793400715142,1410.8554896357768,0,0,0
1752205500,1411.8,1422,1393,1400.1,1397.1234720572113,1409.8777178507062,0,0,0
1752464700,1400.1,1423.2,1387,1419.7,1401.638777645769,1410.770652591551,0,0,0
1752551100,1426.7,1439.9,1416.3,1434,1408.1110221166152,1412.8824114468646,0,0,0
1752637500,1434,1449.5,1431.2,1440.2,1414.5288176932922,1415.3658285880588,0,0,0
1752723900,1446.8,1455,1433.2,1440.4,1419.7030541546337,1417.6416623527807,0,0,0
1752810300,1447,1458.7,1441.1,1444.9,1424.742443323707,1420.1196930479825,0,0,0
1753069500,1443.4,1451,1431,1448.7,1429.5339546589655,1422.7179027708933,0,0,0
1753155900,1461.5,1461.5,1434,1442.3,1432.0871637271723,1424.4980934280848,0,0,0
1753242300,1400,1404,1330.1,1334,1412.469730981738,1416.2709940255315,0,0,0
1753328700,1336,1337,1304.3,1326.1,1395.1957847853903,1408.0736309323013,0,0,0
1753415100,1317.6,1319.5,1275.1,1279.4,1372.0366278283122,1396.376028120274,0,0,0
1753674300,1280,1284,1190.6,1203.2,1338.2693022626497,1378.8145710184308,0,0,0
1753760700,1211.1,1256,1211.1,1246.5,1319.9154418101198,1366.7859736531188,0,0,0
1753847100,1246.6,1255.5,1232.5,1238.2,1303.5723534480958,1355.0963396846535,0,0,0
1753933500,1218,1252.3,1216.1,1231.6,1289.1778827584767,1343.8693997133214,0,0,0
1754019900,1237,1242.3,1197.6,1207.9,1272.9223062067813,1331.5085451939285,0,0,0
1754279100,1214.3,1246.6,1203,1244,1267.137844965425,1323.5532229035714,0,0,0
1754365500,1246,1247.1,1222,1234,1260.51027597234,1315.4120208214285,0,0,0
1754451900,1236.9,1246.4,1208.6,1227.5,1253.908220777872,1307.4200189285714,0,0,0
1754538300,1210,1235,1201.5,1222.4,1247.6065766222976,1299.6909262987012,0,0,0
1754624700,1221.8,1231.8,1196,1202.6,1238.605261297838,1290.8644784533647,0,0,0
1754883900,1209,1227.9,1198.1,1224.9,1235.8642090382705,1284.867707684877,0,0,0
1754970300,1225,1233.5,1210.9,1214.2,1231.5313672306163,1278.4433706226155,0,0,0
1755056700,1214.2,1230.7,1214.2,1225.8,1230.385093784493,1273.6576096569231,0,0,0
1755143100,1229.9,1239.9,1228.2,1231.6,1230.6280750275944,1269.834190597203,0,0,0
1755488700,1248,1269.9,1238,1247,1233.9024600220755,1267.7583550883662,0,0,0
1755575100,1254.9,1260,1226.1,1257.8,1238.6819680176604,1266.8530500803329,0,0,0
1755661500,1259.4,1302.4,1254,1300,1250.9455744141283,1269.866409163939,0,0,0
1755747900,1313,1327.6,1290.5,1293.6,1259.4764595313027,1272.0240083308536,0,0,0
1755834300,1293.6,1301,1260,1261,1259.7811676250421,1271.0218257553215,0,0,0
1756093500,1266.8,1284.9,1262,1264.4,1260.7049341000338,1270.419841595747,0,0,0
1756179900,1265.2,1268.9,1229.1,1236.8,1255.923947280027,1267.36349235977,0,0,0
1756352700,1239,1247.7,1205.1,1208.2,1246.3791578240216,1261.9849930543362,0,0,0
1756439100,1200,1216.2,1182.6,1192.3,1235.5633262592173,1255.6499936857601,0,0,0
1756698300,1180,1210.7,1180,1207.2,1229.8906610073739,1251.2454488052365,0,0,0
1756784700,1213.5,1216.7,1188.6,1194.6,1222.832528805899,1246.095862550215,0,0,0
1756871100,1194.6,1205,1191.6,1201.4,1218.5460230447193,1242.0326023183773,0,0,0
1756957500,1220,1226.4,1183.5,1192,1213.2368184357754,1237.4841839257974,0,0,0
1757043900,1192,1207.3,1168,1174.9,1205.5694547486203,1231.7947126598158,0,0,0
1757303100,1187.9,1192,1177.2,1181.6,1200.7755637988962,1227.2315569634688,0,0,0
1757389500,1186,1186,1170.4,1172.4,1195.100451039117,1222.24686996679,0,0,0
1757475900,1176.9,1193,1172.4,1181.6,1192.4003608312935,1218.551699969809,0,0,0
1757562300,1186.4,1187.6,1173,1179.6,1189.8402886650347,1215.0106363361901,0,0,0
1757648700,1214.5,1217.2,1161.1,1168.3,1185.5322309320277,1210.764214851082,0,0,0
1757907900,1174.1,1201,1159.6,1187.8,1185.9857847456221,1208.6765589555291,0,0,0
1757994300,1187.8,1211.4,1182.7,1200.7,1188.9286277964977,1207.9514172322993,0,0,0
1758080700,1206,1210.3,1194.2,1204.6,1192.0629022371982,1207.6467429384538,0,0,0
1758167100,1200,1216.9,1198,1204.7,1194.5903217897585,1207.3788572167762,0,0,0
1758253500,1212.1,1223,1199.1,1216.1,1198.8922574318067,1208.1716883788874,0,0,0
1758512700,1220,1229,1206.2,1212.3,1201.5738059454454,1208.5469894353523,0,0,0
1758599100,1212.3,1217.7,1194.4,1205.4,1202.3390447563563,1208.260899486684,0,0,0
1758685500,1205.4,1207.2,1175,1179.4,1197.7512358050851,1205.637181351531,0,0,0
1758771900,1179.4,1181.4,1145,1149.4,1188.0809886440682,1200.5247103195736,0,0,0
1758858300,1149.4,1157.9,1136.1,1141.1,1178.6847909152546,1195.122463926885,0,0,0
1759117500,1152.8,1157,1139.5,1155.3,1174.0078327322037,1191.5022399335319,0,0,0
1759203900,1165,1165,1128.3,1135.8,1166.366266185763,1186.4383999395745,0,0,0
1759290300,1141.5,1159.8,1135.8,1139.8,1161.0530129486103,1182.1985453996133,0,0,0
1759463100,1144.7,1147,1108,1113,1151.4424103588883,1175.907768545103,0,0,0
1759722300,1122,1122.2,1105.3,1115.1,1144.1739282871106,1170.3797895864573,0,0,0
1759808700,1118,1152.2,1098.8,1145,1144.3391426296885,1168.0725359876885,0,0,0
1759895100,1150,1160,1125,1128.7,1141.2113141037507,1164.4932145342623,0,0,0
1759981500,1137.5,1141.7,1115.1,1128.7,1138.7090512830007,1161.2392859402385,0,0,0
1760067900,1130.3,1161.3,1120.6,1155.9,1142.1472410264005,1160.7538963093077,0,0,0
1760327100,1155,1157.9,1139.8,1154.3,1144.5777928211203,1160.167178463007,0,0,0
1760413500,1165.1,1168,1136.5,1142,1144.0622342568963,1158.5156167845519,0,0,0
1760499900,1148,1187.4,1144.2,1172,1149.6497874055171,1159.741469804138,0,0,0
1760586300,1177,1197,1175,1194.8,1158.6798299244138,1162.9286089128527,0,0,0
1760672700,1194.8,1197.5,1178.4,1186.9,1164.323863939531,1165.1078262844117,0,0,0
1760931900,1194.9,1194.9,1174,1185.6,1168.5790911516249,1166.970751167647,0,0,0
1761034500,1196,1196.9,1179,1184.8,1171.8232729212998,1168.591591970588,0,0,0
1761191100,1196,1196,1172,1175.3,1172.51861833704,1169.2014472459891,0,0,0
1761277500,1184.1,1199.5,1168.2,1172.9,1172.594894669632,1169.5376793145356,0,0,0
1761536700,1184,1189.5,1174,1177,1173.4759157357055,1170.2160721041232,0,0,0
1761623100,1177,1181.9,1163.2,1169,1172.5807325885644,1170.1055200946575,0,0,0
1761709500,1172,1190.4,1167.7,1179.2,1173.9045860708516,1170.9322909951431,0,0,0
1761795900,1187.8,1189.9,1166.6,1171.4,1173.4036688566812,1170.9748099955848,0,0,0
1761882300,1199,1214,1184.2,1197.9,1178.3029350853449,1173.4225545414408,0,0,0
1762141500,1200,1240,1196.8,1235.1,1189.6623480682758,1179.0295950376735,0,0,0
1762227900,1242,1244,1220,1222.9,1196.3098784546207,1183.0178136706122,0,0,0
1762400700,1222,1237.5,1213.9,1232.5,1203.5479027636966,1187.516194246011,0,0,0
1762487100,1232.5,1233.9,1199.3,1226.6,1208.1583222109573,1191.0692674963736,0,0,0
1762746300,1226.1,1232.5,1203.1,1206.1,1207.7466577687658,1192.435697723976,0,0,0
1762832700,1206.1,1225.5,1195.1,1221,1210.3973262150125,1195.0324524763419,0,0,0
1762919100,1221,1243,1211.4,1217.2,1211.7578609720101,1197.0476840694016,0,0,0
1763005500,1220,1234.8,1215,1217.6,1212.926288777608,1198.9160764267288,0,0,0
1763091900,1213.1,1217,1201.5,1209.5,1212.2410310220864,1199.878251297026,0,0,0
1763351100,1212.4,1223,1210.5,1220.3,1213.8528248176692,1201.7347739063873,0,0,0
1763437500,1225,1232,1186.6,1192,1209.4822598541355,1200.849794460352,0,0,0
1763523900,1192.1,1206.4,1176.7,1202,1207.9858078833083,1200.9543586003201,0,0,0
1763610300,1206.9,1206.9,1191.4,1200.8,1206.5486463066466,1200.940326000291,0,0,0
1763696700,1201,1202,1161.9,1176.8,1200.5989170453172,1198.7457509093554,0,0,0
1763955900,1180,1181,1155.6,1159.9,1192.4591336362537,1195.2143190085048,0,0,0
1764042300,1160,1174.6,1156,1160.2,1186.0073069090029,1192.0311990986409,0,0,0
1764128700,1165,1175,1157.9,1163.6,1181.5258455272024,1189.446544635128,0,0,0
1764215100,1167.6,1172,1151.2,1156.6,1176.5406764217619,1186.4604951228437,0,0,0
1764301500,1166,1178.6,1145.3,1148.2,1170.8725411374096,1182.9822682934941,0,0,0
1764560700,1156.3,1158,1125.1,1128.2,1162.3380329099277,1178.0020620849946,0,0,0
1764647100,1127,1130.5,1114.5,1119.8,1153.8304263279422,1172.7109655318131,0,0,0
1764733500,1120,1126,1100,1103.9,1143.8443410623538,1166.4554232107391,0,0,0
1764819900,1105,1120,1093.6,1109.5,1136.975472849883,1161.2776574643083,0,0,0
1764906300,1113.5,1124.9,1102,1111.6,1131.9003782799064,1156.7615067857348,0,0,0
1765165500,1115.4,1115.9,1066,1072,1119.9203026239252,1149.0559152597589,0,0,0
1765251900,1072,1078.5,1056.2,1076,1111.1362420991402,1142.4144684179626,0,0,0
1765338300,1081,1097.4,1064.8,1072.3,1103.368993679312,1136.0404258345113,0,0,0
1765424700,1070,1085.5,1067.1,1080.5,1098.7951949434496,1130.991296213192,0,0,0
1765511100,1087.2,1096.2,1079.4,1091.1,1097.2561559547596,1127.3648147392655,0,0,0
1765770300,1092,1101.9,1075.6,1091,1096.0049247638076,1124.0589224902415,0,0,0
1765856700,1092,1099.5,1071,1075.4,1091.883939811046,1119.6353840820377,0,0,0
1765943100,1121,1129.3,1058.4,1063.8,1086.2671518488369,1114.5594400745797,0,0,0
1766029500,1063,1076,1047.6,1069.1,1082.8337214790695,1110.4267637041632,0,0,0
1766115900,1078.6,1093.7,1071.4,1090.2,1084.3069771832556,1108.5879670037848,0,0,0
1766375100,1098,1108.7,1090.2,1095.5,1086.5455817466045,1107.3981518216226,0,0,0
1766461500,1093,1093.9,1080.1,1082.8,1085.7964653972836,1105.161956201475,0,0,0
1766547900,1082.8,1090.9,1075.1,1080.1,1084.6571723178267,1102.8835965467954,0,0,0
1766720700,1079.4,1085,1069.7,1073.5,1082.4257378542613,1100.2123604970868,0,0,0
1766979900,1075,1082.4,1061.5,1064.7,1078.880590283409,1096.9839640882608,0,0,0
1767066300,1064,1068.7,1053,1056.9,1074.4844722267271,1093.3399673529643,0,0,0
1767152700,1062.9,1070,1056.2,1061.3,1071.8475777813817,1090.4272430481494,0,0,0
1767239100,1061,1074.9,1061,1072.8,1072.0380622251053,1088.8247664074086,0,0,0
1767325500,1074,1089.1,1070.2,1085.7,1074.7704497800842,1088.5406967340077,0,0,0
1767584700,1090.7,1130,1086.2,1120,1083.8163598240674,1091.4006333945524,0,0,0
1767671100,1125.4,1126.4,1100.5,1112.1,1089.4730878592538,1093.2823939950476,0,0,0
1767757500,1120,1138.5,1104.2,1110.9,1093.758470287403,1094.8839945409525,0,0,0
1767843900,1114,1128.8,1085.1,1090.2,1093.0467762299224,1094.4581768554112,0,0,0
1767930300,1082,1082.1,1052.8,1061.4,1086.717420983938,1091.4528880503738,0,0,0
1768189500,1061.5,1080.5,1040.2,1077.8,1084.9339367871503,1090.2117164094307,0,0,0
1768275900,1078,1088.4,1060,1074.4,1082.8271494297203,1088.774287644937,0,0,0
1768362300,1054.4,1069.6,1047.5,1058.8,1078.0217195437763,1086.0493524044882,0,0,0
1768535100,1055,1086.9,1055,1070.9,1076.597375635021,1084.6721385495348,0,0,0
1768794300,1064.3,1073.6,1036.8,1044,1070.077900508017,1080.974671408668,0,0,0
1768880700,1045.7,1045.7,971.8,979.3,1051.9223204064135,1071.7315194624255,0,0,0
1768967100,976.7,989,961.3,980.2,1037.5778563251308,1063.4104722385687,0,0,0
1769053500,980.5,988.5,937,945.5,1019.1622850601046,1052.6913383986987,0,0,0
1769139900,945.5,947.9,892.7,900.3,995.3898280480837,1038.8375803624533,0,0,0
1769485500,910.8,913.5,863.8,907.2,977.751862438467,1026.8705276022304,0,0,0
1769571900,912,933.8,909,929.1,968.0214899507736,1017.9822978202094,0,0,0
1769658300,920,959,904.1,951.4,964.6971919606189,1011.9293616547358,0,0,0
1769744700,947.7,977,936,971.5,966.0577535684951,1008.2539651406689,0,0,0
1769917500,976,976,878.4,917.7,956.386202854796,1000.0217864915172,0,0,0
1770003900,926.1,965.8,918,961.45,957.3989622838368,996.5152604468338,0,0,0
1770090300,984.5,1046.55,984.5,1031.9,972.2991698270695,999.7320549516671,0,0,0
1770176700,1029,1059.8,1013.25,1056.5,989.1393358616556,1004.8927772287883,0,0,0
1770263100,1049,1051.25,1033.4,1048.55,1001.0214686893245,1008.8616156625349,0,0,0
1770349500,1051.2,1066.55,1027.4,1055.1,1011.8371749514596,1013.0651051477589,0,0,0
1770608700,1065,1095,1056.55,1090.4,1027.5497399611677,1020.0955501343263,0,0,0
1770695100,1100,1100,1080.1,1095.05,1041.0497919689342,1026.9095910312058,0,0,0
1770781500,1091,1098.9,1080.45,1094.9,1051.8198335751474,1033.0905373010962,0,0,0
1770867900,1089.1,1096.05,1080,1084.85,1058.4258668601178,1037.7959430009967,0,0,0
1770954300,1071.25,1079.05,1045.9,1073.6,1061.4606934880942,1041.0508572736333,0,0,0
1771213500,1073.4,1100,1060.2,1097.9,1068.7485547904753,1046.2189611578485,0,0,0
1771299900,1090,1105,1085.2,1096.95,1074.3888438323802,1050.8308737798623,0,0,0
1771386300,1100,1113.2,1088.85,1108.15,1081.1410750659043,1056.0417034362383,0,0,0
1771472700,1100.5,1108.15,1061.05,1067.05,1078.3228600527234,1057.0424576693076,0,0,0
1771559100,1060.3,1083.75,1057.35,1071.15,1076.8882880421788,1058.3249615175523,0,0,0
1771818300,1076.45,1085.4,1064,1072.9,1076.0906304337432,1059.6499650159567,0,0,0
1771904700,1065,1078.45,1024.65,1040.8,1069.0325043469945,1057.936331832688,0,0,0
1771991100,1044.45,1059.15,1015.65,1022.5,1059.7260034775957,1054.7148471206253,0,0,0
1772077500,1022.7,1030.9,998,1011.5,1050.0808027820765,1050.786224655114,0,0,0
1772163900,1012,1013,984.7,988.25,1037.7146422256612,1045.101113322831,0,0,0
1772423100,948.5,978.7,948.5,966.2,1023.411713780529,1037.9282848389373,0,0,0
1772595900,952,954,905.1,912.85,1001.2993710244232,1026.5575316717611,0,0,0
1772682300,924.9,929,901.1,916.25,984.2894968195385,1016.5295742470556,0,0,0
1772768700,916.25,919.7,885.95,889.25,965.2815974556308,1004.9587038609596,0,0,0
1773027900,869.95,892.7,850.45,888.85,949.9952779645047,994.4033671463269,0,0,0
1773114300,901.4,906.9,890,901.95,940.3862223716037,985.99851558757,0,0,0
1773200700,903.95,919.7,877.2,880.4,928.388977897283,976.3986505341545,0,0,0
1773287100,875,887.05,860.35,869.05,916.5211823178264,966.6396823037768,0,0,0
1773373500,865,877.55,857.05,866.35,906.4869458542611,957.5224384579789,0,0,0
1773632700,868,874.6,831.95,848.75,894.9395566834089,947.634034961799,0,0,0
1773719100,860,860.3,835,842.2,884.3916453467272,938.0491226925445,0,0,0
1773805500,847.4,871.35,846.1,854.15,878.3433162773817,930.421929720495,0,0,0
1773891900,846.5,846.5,812,817.95,866.2646530219054,920.1972088368136,0,0,0
1773978300,822.4,835.1,792.3,796.9,852.3917224175243,908.9883716698306,0,0,0
1774237500,789,789,724,727.9,827.4933779340195,892.5257924271187,0,0,0
1774323900,740,742,715.45,726.4,807.2747023472156,877.423447661017,0,0,0
1774410300,747.6,759.85,725.1,733.85,792.5897618777725,864.3713160554701,0,0,0
1774583100,725,729.65,691.85,700.2,774.111809502218,849.4466509595183,0,0,0
1774842300,692,702.95,672.6,677,754.6894476017744,833.7696826904711,0,0,0
1775015100,692,697,677.45,685.35,740.8215580814195,820.2769842640646,0,0,0
1775101500,675,702.95,650.8,696.05,731.8672464651356,808.9836220582405,0,0,0
1775447100,696.05,715.8,686.65,710.25,727.5437971721085,800.0078382347641,0,0,0
1775533500,710,723.9,702.4,717.65,725.5650377376868,792.5207620316037,0,0,0
1775619900,754.8,782.2,754.05,778.85,736.2220301901494,791.277965483276,0,0,0
1775706300,782,793.25,762.4,789.55,746.8876241521195,791.1208777120692,0,0,0
1775792700,790,842,790,826.55,762.8200993216956,794.341707010972,0,0,0
1776051900,788,827.4,784.3,820.7,774.3960794573564,796.7379154645199,0,0,0
1776224700,842,863.1,837.65,860.5,791.6168635658852,802.5344686041091,0,0,0
1776311100,869.9,878.45,848.4,873.5,807.9934908527082,808.98588054919,0,0,0
1776397500,877.3,878.7,857.2,872.55,820.9047926821665,814.7644368629,0,0,0
1776656700,869,873.65,846.85,856.55,828.0338341457332,818.5631244208181,0,0,0
1776743100,860.1,888.5,860.1,875.7,837.5670673165865,823.7573858371073,0,0,0
1776829500,878.15,894.8,872.55,884.8,847.0136538532693,829.3067143973703,0,0,0
1776915900,878.05,880,854.6,856.5,848.9109230826155,831.7788312703367,0,0,0
1777002300,857.1,868.2,833.8,840.7,847.2687384660924,832.589846609397,0,0,0
