id,stage,parent,entry_fill,min_candle_pos,green_only,rel_vol,min_rr,early_pct,be_arm_r,trail_pct,sizing,rotation,passes,train_total_return_pct,val_total_return_pct,train_cagr,val_cagr,train_max_drawdown_pct,val_max_drawdown_pct,train_win_rate,val_win_rate,train_profit_factor,val_profit_factor,train_num_trades,val_num_trades,train_avg_holding_days,val_avg_holding_days,train_n_target_hit,val_n_target_hit,train_n_stop_hit,val_n_stop_hit
B004,B,A038,close,,True,gt_prev,1.5,,1.0,12.0,fixed2L,none,True,17.359556723475976,17.475354054482615,4.696129388896009,11.332135216379413,6.853527984920282,4.601884746103808,0.44,0.5111111111111111,1.6591029808968663,2.2576594100741447,75,45,31.48,35.888888888888886,32,21,23,10
B005,B,A038,close,,True,gt_prev,1.5,60.0,,,fixed2L,none,True,12.102859677420108,15.08224144809538,3.329631246304987,9.815319786776676,5.559854921924172,3.6055686031862635,0.6103896103896104,0.6666666666666666,1.4144143113292762,2.1637292213481896,77,45,24.818181818181817,30.444444444444443,5,3,29,13
B006,B,A038,close,,True,gt_prev,1.5,60.0,,8.0,fixed2L,none,True,15.918958793848304,6.09678719574791,4.326057332104405,4.023368588524945,3.6423444563444556,3.2982400268046796,0.5584415584415584,0.4666666666666667,1.7262749726642341,1.4689355139345113,77,45,15.428571428571429,19.31111111111111,5,2,14,4
B007,B,A038,close,,True,gt_prev,1.5,60.0,,12.0,fixed2L,none,True,14.695591809781039,15.734099847069505,4.009204663756205,10.22951798492231,5.259786515038568,3.276470951576471,0.5974025974025974,0.6444444444444445,1.5754618092754407,2.2903707481665654,77,45,20.22077922077922,27.444444444444443,5,3,22,9
B008,B,A038,close,,True,gt_prev,1.5,60.0,1.0,,fixed2L,none,True,12.102859677420108,15.08224144809538,3.329631246304987,9.815319786776676,5.559854921924172,3.6055686031862635,0.6103896103896104,0.6666666666666666,1.4144143113292762,2.1637292213481896,77,45,24.818181818181817,30.444444444444443,5,3,29,13
B009,B,A038,close,,True,gt_prev,1.5,60.0,1.0,8.0,fixed2L,none,True,15.918958793848304,6.09678719574791,4.326057332104405,4.023368588524945,3.6423444563444556,3.2982400268046796,0.5584415584415584,0.4666666666666667,1.7262749726642341,1.4689355139345113,77,45,15.428571428571429,19.31111111111111,5,2,14,4
B010,B,A038,close,,True,gt_prev,1.5,60.0,1.0,12.0,fixed2L,none,True,14.695591809781039,15.734099847069505,4.009204663756205,10.22951798492231,5.259786515038568,3.276470951576471,0.5974025974025974,0.6444444444444445,1.5754618092754407,2.2903707481665654,77,45,20.22077922077922,27.444444444444443,5,3,22,9
B011,B,A038,close,,True,gt_prev,1.5,70.0,,,fixed2L,none,True,18.31838257296514,20.862470856786675,4.9406476348348605,13.461485452023325,4.706752440036623,3.602977159272914,0.6103896103896104,0.6666666666666666,1.627424981622059,2.6106588222710396,77,45,27.675324675324674,32.0,6,7,29,13
B012,B,A038,close,,True,gt_prev,1.5,70.0,,8.0,fixed2L,none,True,19.234569213723617,8.254557011170572,5.172975075044528,5.42870854100157,2.8605132979004377,3.701755229215795,0.5454545454545454,0.4666666666666667,1.8679636342011912,1.6354744108293464,77,45,17.116883116883116,20.511111111111113,6,4,14,4
B013,B,A038,close,,True,gt_prev,1.5,70.0,,12.0,fixed2L,none,True,20.640059329562057,21.5143292557608,5.526917933315856,13.868987806329635,4.806034851301559,3.138951529907267,0.5974025974025974,0.6444444444444445,1.8084064907539597,2.7650472295266986,77,45,23.064935064935064,29.0,6,7,22,9
B014,B,A038,close,,True,gt_prev,1.5,70.0,1.0,,fixed2L,none,True,18.31838257296514,20.862470856786675,4.9406476348348605,13.461485452023325,4.706752440036623,3.602977159272914,0.6103896103896104,0.6666666666666666,1.627424981622059,2.6106588222710396,77,45,27.675324675324674,32.0,6,7,29,13
B015,B,A038,close,,True,gt_prev,1.5,70.0,1.0,8.0,fixed2L,none,True,19.234569213723617,8.254557011170572,5.172975075044528,5.42870854100157,2.8605132979004377,3.701755229215795,0.5454545454545454,0.4666666666666667,1.8679636342011912,1.6354744108293464,77,45,17.116883116883116,20.511111111111113,6,4,14,4
B016,B,A038,close,,True,gt_prev,1.5,70.0,1.0,12.0,fixed2L,none,True,20.640059329562057,21.5143292557608,5.526917933315856,13.868987806329635,4.806034851301559,3.138951529907267,0.5974025974025974,0.6444444444444445,1.8084064907539597,2.7650472295266986,77,45,23.064935064935064,29.0,6,7,22,9
B017,B,A038,close,,True,gt_prev,1.5,80.0,,,fixed2L,none,True,24.343142707907806,21.876003256260866,6.445584408035376,14.09476996294976,4.535777493948217,4.212594983512128,0.6103896103896104,0.6222222222222222,1.8338980678393395,2.473292432857167,77,45,31.662337662337663,36.644444444444446,8,13,29,15
B018,B,A038,close,,True,gt_prev,1.5,80.0,,8.0,fixed2L,none,True,19.644230490270797,7.086611402008991,5.276445498751214,4.669205832092582,3.544430885864368,3.300803246049438,0.5064935064935064,0.4222222222222222,1.864243382792561,1.5229685770457912,77,45,19.07792207792208,21.91111111111111,8,7,14,4
B019,B,A038,close,,True,gt_prev,1.5,80.0,,12.0,fixed2L,none,True,23.133436580141044,20.91334510903806,6.147651010664257,13.493315275109662,4.589338931885759,3.9488578057706487,0.5714285714285714,0.6,1.8819623659675249,2.566328518251584,77,45,25.90909090909091,31.977777777777778,8,12,22,10
B020,B,A038,close,,True,gt_prev,1.5,80.0,1.0,,fixed2L,none,True,23.35832132956741,21.876003256260866,6.203194416207114,14.09476996294976,4.571190000598194,4.212594983512128,0.5974025974025974,0.6222222222222222,1.798999048836101,2.473292432857167,77,45,31.467532467532468,36.644444444444446,8,13,29,15
B021,B,A038,close,,True,gt_prev,1.5,80.0,1.0,8.0,fixed2L,none,True,19.69186293283991,7.086611402008991,5.288459881016494,4.669205832092582,3.543058310242982,3.300803246049438,0.5064935064935064,0.4222222222222222,1.8681603527561408,1.5229685770457912,77,45,19.07792207792208,21.91111111111111,8,7,14,4
B022,B,A038,close,,True,gt_prev,1.5,80.0,1.0,12.0,fixed2L,none,True,22.14861520180069,20.91334510903806,5.9035579749498135,13.493315275109662,4.62850473321804,3.9488578057706487,0.5584415584415584,0.6,1.8430503416982844,2.566328518251584,77,45,25.714285714285715,31.977777777777778,8,12,22,10
