time,open,high,low,close,EMA 9,EMA 21,EntryMark,TPMark,SLMark,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1540474200,13.5,13.5,13.5,13.5,,,0,0,0,,,,,,0,0,0,0,,,,33,
1540560600,13.5,13.5,13.5,13.5,,,0,0,0,,,,,,0,0,0,0,,,,33,
1540819800,15,15,15,15,,,0,0,0,,,,,,0,0,0,0,,,,33,
1540906200,15,15,15,15,,,0,0,0,,,,,,0,0,0,0,,,,33,
1540992600,15,15,15,15,,,0,0,0,,,,,,0,0,0,0,,,,66,
1541079000,15,15,15,15,,,0,0,0,,,,,,0,0,0,0,,,,33,
1541428200,15,15,15,15,,,0,0,0,,,,,,0,0,0,0,,,,66,
1541514600,15,15,15,15,,,0,0,0,,,,,,0,0,0,0,,,,33,
1541601000,15,15,15,15,14.666666666666666,,0,0,0,,,,,,0,0,0,0,,,,66,
1541687400,15,15,15,15,14.733333333333333,,0,0,0,,,,,,0,0,0,0,,,,33,
1541773800,15,15,15,15,14.786666666666665,,0,0,0,,,,,,0,0,0,0,,,,33,
1542033000,15,15,15,15,14.829333333333333,,0,0,0,,,,,,0,0,0,0,,,,33,
1542119400,15,15,15,15,14.863466666666666,,0,0,0,,,,,,0,0,0,0,,,,33,
1542205800,15,15,15,15,14.890773333333332,,0,0,0,,,,,,0,0,0,0,,,,33,
1542292200,15,15,15,15,14.912618666666665,,0,0,0,,,,,,0,0,0,0,,,,66,
1542378600,15,15,15,15,14.930094933333333,,0,0,0,,,,,,0,0,0,0,,,,33,
1542637800,15,15,15,15,14.944075946666667,,0,0,0,,,,,,0,0,0,0,,,,233,
1542724200,18,18,18,18,15.555260757333333,,0,0,0,,,,,,0,0,0,0,,,,233,
1544797800,18,18,18,18,16.044208605866665,,0,0,0,,,,,,0,0,0,0,,,,66,
1547130600,18,18,18,18,16.43536688469333,,0,0,0,,,,,,0,0,0,0,,,,66,62.9
1547217000,18,18,18,18,16.748293507754664,15.428571428571429,0,0,0,,,,,,0,0,0,0,,,,33,62.9
1547735400,18,18,18,18,16.998634806203732,15.662337662337663,0,0,0,,,,,,0,0,0,0,,,,33,62.9
1548167400,18,18,18,18,17.198907844962985,15.874852420306967,0,0,0,,,,,,0,0,0,0,,,,66,64.55
1548253800,18,18,18,18,17.35912627597039,16.068047654824515,0,0,0,,,,,,0,0,0,0,,,,33,64.55
1548340200,18,18,18,18,17.48730102077631,16.243679686204104,0,0,0,,,,,,0,0,0,0,,,,33,62.9
1548685800,18,18,18,18,17.58984081662105,16.40334516927646,0,0,0,,,,,,0,0,0,0,,,,33,62.9
1548772200,18,18,18,18,17.671872653296838,16.548495608433146,0,0,0,,,,,,0,0,0,0,,,,66,62.9
1548858600,18,18,18,18,17.73749812263747,16.68045055312104,0,0,0,,,,,,0,0,0,0,,,,33,62.9
1548945000,18,18,18,18,17.789998498109973,16.8004095937464,0,0,0,,,,,,0,0,0,0,,,,33,61.25
1549377000,18,18,18,18,17.83199879848798,16.909463267042184,0,0,0,,,,,,0,0,0,0,,,,66,62.9
1549463400,18,18,18,18,17.865599038790386,17.00860297003835,0,0,0,,,,,,0,0,0,0,,,,33,62.9
1549549800,18,18,18,18,17.892479231032308,17.098729972762136,0,0,0,,,,,,0,0,0,0,,,,33,62.9
1549981800,18,18,18,18,17.913983384825848,17.180663611601943,0,0,0,,,,,,0,0,0,0,,,,66,64.55
1550154600,18,18,18,18,17.93118670786068,17.255148737819948,0,0,0,,,,,,0,0,0,0,,,,166,71.2
1550586600,18,18,18,18,17.944949366288544,17.322862488927225,0,0,0,,,,,,0,0,0,0,,,,66,71.2
1550673000,18,18,18,18,17.955959493030836,17.384420444479296,0,0,0,,,,,,0,0,0,0,,,,33,71.2
1550759400,18,18,18,18,17.964767594424668,17.440382222253906,0,0,0,,,,,,0,0,0,0,,,,33,61.2
1551105000,18,18,18,18,17.971814075539733,17.49125656568537,0,0,0,,,,,,0,0,0,0,,,,66,52.85
1551191400,18,18,18,18,17.977451260431785,17.53750596880488,0,0,0,,,,,,0,0,0,0,,,,33,51.2
1551709800,18,18,18,18,17.98196100834543,17.57955088073171,0,0,0,,,,,,0,0,0,0,,,,33,49.55
1551796200,18,18,18,18,17.985568806676344,17.617773527937917,0,0,0,,,,,,0,0,0,0,,,,33,49.55
1551969000,18,18,18,18,17.988455045341077,17.65252138903447,0,0,0,,,,,,0,0,0,0,,,,33,49.55
1552397400,18,18,18,18,17.99076403627286,17.6841103536677,0,0,0,,,,,,0,0,0,0,,,,33,47.9
1552570200,19.5,19.5,19.5,19.5,18.292611229018288,17.849191230606998,0,0,0,,,,,,0,0,0,0,,,,500,71.25
1553607000,18,18,18,18,18.23408898321463,17.862901118733635,0,0,0,,,,,,0,0,0,0,,,,66,72.9
1554471000,18,18,18,18,18.187271186571703,17.875364653394215,0,0,0,,,,,,0,0,0,0,,,,33,72.9
1556890200,18,18,18,18,18.149816949257364,17.886695139449287,0,0,0,,,,,,0,0,0,0,,,,33,71.25
1557322200,18,18,18,18,18.11985355940589,17.896995581317533,0,0,0,,,,,,0,0,0,0,,,,33,71.25
1559827800,18,18,18,18,18.095882847524713,17.906359619379575,0,0,0,,,,,,0,0,0,0,,,,33,71.25
1562938200,19.5,19.5,19.5,19.5,18.37670627801977,18.051236017617796,0,0,0,,,,,,0,0,0,0,,,,66,71.25
1565875800,19.5,19.5,19.5,19.5,18.601365022415816,18.182941834197997,0,0,0,,,,,,0,0,0,0,,,,166,77.9
1565962200,19.32,19.32,19.32,19.32,18.745092017932652,18.286310758361815,0,0,0,,,,,,0,0,0,0,,,,833,117.9
1568122200,19.5,19.5,19.5,19.5,18.896073614346122,18.396646143965285,0,0,0,,,,,,0,0,0,0,,,,52,117.2
1569418200,19.4997,19.5,19.4997,19.5,19.016858891476897,18.49695103996844,0,0,0,,,,,,0,0,0,0,,,,66,112.2
1569936600,19.5,19.5,19.5,19.5,19.113487113181517,18.58813730906222,0,0,0,,,,,,0,0,0,0,,,,37,110.75
1571923800,19.5,19.5,19.5,19.5,19.190789690545213,18.67103391732929,0,0,0,,,,,,0,0,0,0,,,,33,110.75
1572615000,15,15,15,15,18.35263175243617,18.337303561208444,0,0,0,,,,,,0,0,0,0,,,,83,113.25
1573569000,15,15.0003,15,15.0003,17.682165401948936,18.033939601098584,0,0,0,,,,,,0,0,0,0,,,,66,113.25
1574865000,19.5,19.5,19.5,19.5,18.04573232155915,18.167217819180532,0,0,0,,,,,,0,0,0,0,,,,46,113.9
1577197800,17.9997,18,17.9997,18,18.03658585724732,18.15201619925503,0,0,0,,,,,,0,0,0,0,,,,66,115.55
1578061800,12,12.0003,12,12,16.829268685797857,17.592741999322755,0,0,0,,,,,,0,0,0,0,,,,66,117.2
1578407400,12,12,12,12,15.863414948638285,17.08431090847523,0,0,0,,,,,,0,0,0,0,,,,33,117.2
1578580200,10.53,11.13,10.53,11.13,14.916731958910628,16.543009916795665,0,0,0,,,,,,0,0,0,0,,,,66,118.85
1580221800,10.5,10.5,10.5,10.5,14.033385567128501,15.99364537890515,0,0,0,,,,,,0,0,0,0,,,,33,95.5
1580481000,13.5,13.5,13.4997,13.4997,13.926648453702802,15.766923071731954,0,0,0,,,,,,0,0,0,0,,,,66,95.5
1580826600,14.97,14.97,14.97,14.97,14.13531876296224,15.694475519756322,0,0,0,,,,,,0,0,0,0,,,,33,95.5
1581690600,9.75,9.75,9.75,9.75,13.258255010369792,15.154068654323929,0,0,0,,,,,,0,0,0,0,,,,33,95.5
1583159400,9,9,9,9,12.406604008295833,14.594607867567207,0,0,0,,,,,,0,0,0,0,,,,33,95.5
1583847000,6,6,6,6,11.125283206636666,13.813279879606553,0,0,0,,,,,,0,0,0,0,,,,33,95.5
1589203800,6,6.375,3.7503,3.7503,9.650286565309333,12.898463526915048,0,0,0,,,,,,0,0,0,0,,,,533,118.85
1589808600,6.15,6.15,6.15,6.15,8.950229252247466,12.284966842650043,0,0,0,,,,,,0,0,0,0,,,,66,113.85
1589895000,6.75,6.75,6.6,6.6,8.480183401797973,11.768151675136403,0,0,0,,,,,,0,0,0,0,,,,1631,153.75
1590499800,8.4,8.4,8.4,8.4,8.464146721438379,11.46195606830582,0,0,0,,,,,,0,0,0,0,,,,33,152.8
1591277400,7.77,7.77,7.77,7.77,8.325317377150704,11.126323698459837,0,0,0,,,,,,0,0,0,0,,,,33,151.15
1592919000,8.85,8.85,8.85,8.85,8.430253901720564,10.919385180418033,0,0,0,3.7503,,,,,1,1,1,1,,,,333,165.95
1593005400,8.52,8.52,8.52,8.52,8.448203121376451,10.701259254925484,0,0,0,3.7503,,,,,1,1,1,1,,,,333,180.95
1593437400,8.1,8.1,7.65,7.65,8.28856249710116,10.423872049932259,0,0,0,3.7503,,,,,1,1,1,1,,,,200,186.8
1593523800,7.65,7.65,7.65,7.65,8.160849997680929,10.17170186357478,0,0,0,3.7503,,,,,1,1,1,1,,,,166,191.8
1593610200,6.6,6.6,6.6,6.6,7.848679998144743,9.847001694158891,0,0,0,3.7503,,,,,1,1,1,1,,,,264,202.7
1596461400,7.5,7.5,6.9,6.9,7.658943998515794,9.579092449235356,0,0,0,3.7503,,,,,1,1,1,1,,,,100,204.4
1597757400,9.75,9.75,9.75,9.75,8.077155198812635,9.594629499304869,0,0,0,3.7503,,,,,1,1,1,1,,,,33,202.75
1598880600,9.75,9.75,9.75,9.75,8.411724159050108,9.608754090277154,0,0,0,3.7503,,,,,1,1,1,1,,,,166,209.4
1600435800,9.03,9.03,9,9,8.529379327240086,9.553412809342868,0,0,0,3.7503,,,,,1,1,1,1,,,,66,209.4
1600867800,9,9,9,9,8.623503461792069,9.503102553948063,0,0,0,3.7503,,,,,1,1,1,1,,,,933,254.4
1601386200,12,12,12,12,9.298802769433655,9.730093230861875,0,0,0,3.7503,,,,,1,1,1,1,,,,41,253.15
1605277800,12,12,12,12,9.839042215546923,9.936448391692615,0,0,0,3.7503,,,,,1,1,1,1,,,,145,258.75
1605537000,14,14,14,14,10.671233772437539,10.305862174266013,0,0,0,3.7503,,,,,1,1,1,1,,,,218,268
1606141800,10.4,10.4,9.4,10.4,10.61698701795003,10.314420158423648,0,0,0,3.7503,,,,,1,1,1,1,,,,463,289.5
1606746600,10.4,10.64,10.4,10.64,10.621589614360024,10.344018325839679,0,0,0,3.7503,,,,,1,1,1,1,,,,244,300.05
1606833000,11.64,11.64,11.64,11.64,10.82527169148802,10.461834841672436,0,0,0,3.7503,,,,,1,1,1,1,,,,111,278.95
1606919400,12.64,12.64,12.64,12.64,11.188217353190415,10.65984985606585,0,0,0,3.7503,,,,,1,1,1,1,,,,101,280.7
