time,open,high,low,close,EMA 9,EMA 21,EntryMark,TPMark,SLMark,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1706625000,436,436,383.505,394,,,0,0,0,,,,,,0,0,0,0,,,,523.28,
1706711400,354.5,354.5,257,257,,,0,0,0,,,,,,0,0,0,0,,,,1060.6,
1706797800,300,322.63,270,288,,,0,0,0,,,,,,0,0,0,0,,,,523.94,
1706884200,265,309.995,212.5,226.5,,,0,0,0,,,,,,0,0,0,0,,,,1565.5,
1707143400,123.5,151.5,123.5,151.5,,,0,0,0,,,,,,0,0,0,0,,,,2227.18,
1707229800,120,132.995,92,105,,,0,0,0,,,,,,0,0,0,0,,,,4081.7,
1707316200,104,107,85,87.5,,,0,0,0,,,,,,0,0,0,0,,,,9105.3,
1707402600,72.5,74.5,55,58,,,0,0,0,,,,,,0,0,0,0,,,,18030.62,
1707489000,53.5,57,48.005,50,179.72222222222223,,0,0,0,,,,,,0,0,0,0,,,,7673.66,
1707748200,51,57.5,43,45,152.77777777777777,,0,0,0,,,,,,0,0,0,0,,,,13954.74,
1707834600,44.44,44.5,34.55,35,129.22222222222223,,0,0,0,,,,,,0,0,0,0,,,,15992.5,
1707921000,33.6,41.5,33.6,40.5,111.47777777777779,,0,0,0,,,,,,0,0,0,0,,,,13931.82,
1708007400,40,40,34,35,96.18222222222224,,0,0,0,,,,,,0,0,0,0,,,,11769.76,
1708093800,35.26,36.495,33.5,34,83.74577777777779,,0,0,0,,,,,,0,0,0,0,,,,6281.32,
1708439400,35.88,41.13,30,31.35,73.26662222222222,,0,0,0,,,,,,0,0,0,0,,,,32162.72,
1708525800,31,31,23.995,25,63.61329777777778,,0,0,0,,,,,,0,0,0,0,,,,28250.4,
1708612200,24.055,24.4,18.55,20.31,54.95263822222222,,0,0,0,,,,,,0,0,0,0,,,,34004.76,
1708698600,21.75,24.445,20,24.01,48.76411057777778,,0,0,0,,,,,,0,0,0,0,,,,20787.56,
1708957800,27.405,33.86,26.775,33.5,45.71128846222222,,0,0,0,,,,,,0,0,0,0,,,,33389.1,
1709044200,33.5,34.46,27.55,31.785,42.926030769777775,,0,0,0,,,,,,0,0,0,0,,,,13653.56,13448.501
